"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","HOUSECOST","REAL","IDX2015","Q","1984-Q1",103.880862647734,
"DEU","HOUSECOST","REAL","IDX2015","Q","1984-Q2",102.622766828676,
"DEU","HOUSECOST","REAL","IDX2015","Q","1984-Q3",101.94560093146,
"DEU","HOUSECOST","REAL","IDX2015","Q","1984-Q4",101.319686442672,
"DEU","HOUSECOST","REAL","IDX2015","Q","1985-Q1",99.9648137097922,
"DEU","HOUSECOST","REAL","IDX2015","Q","1985-Q2",99.4935568304684,
"DEU","HOUSECOST","REAL","IDX2015","Q","1985-Q3",99.8741145694815,
"DEU","HOUSECOST","REAL","IDX2015","Q","1985-Q4",99.8722577879623,
"DEU","HOUSECOST","REAL","IDX2015","Q","1986-Q1",100.366007742281,
"DEU","HOUSECOST","REAL","IDX2015","Q","1986-Q2",101.68945063868,
"DEU","HOUSECOST","REAL","IDX2015","Q","1986-Q3",101.442916568051,
"DEU","HOUSECOST","REAL","IDX2015","Q","1986-Q4",101.022207711342,
"DEU","HOUSECOST","REAL","IDX2015","Q","1987-Q1",101.049595738168,
"DEU","HOUSECOST","REAL","IDX2015","Q","1987-Q2",100.432587238181,
"DEU","HOUSECOST","REAL","IDX2015","Q","1987-Q3",100.038818894931,
"DEU","HOUSECOST","REAL","IDX2015","Q","1987-Q4",100.120702352983,
"DEU","HOUSECOST","REAL","IDX2015","Q","1988-Q1",100.749586483033,
"DEU","HOUSECOST","REAL","IDX2015","Q","1988-Q2",100.570207393867,
"DEU","HOUSECOST","REAL","IDX2015","Q","1988-Q3",99.7268503191839,
"DEU","HOUSECOST","REAL","IDX2015","Q","1988-Q4",100.065577538794,
"DEU","HOUSECOST","REAL","IDX2015","Q","1989-Q1",98.7953971948918,
"DEU","HOUSECOST","REAL","IDX2015","Q","1989-Q2",98.3798840834202,
"DEU","HOUSECOST","REAL","IDX2015","Q","1989-Q3",99.7918206032835,
"DEU","HOUSECOST","REAL","IDX2015","Q","1989-Q4",101.63668378634,
"DEU","HOUSECOST","REAL","IDX2015","Q","1990-Q1",102.459182708204,
"DEU","HOUSECOST","REAL","IDX2015","Q","1990-Q2",104.190421583456,
"DEU","HOUSECOST","REAL","IDX2015","Q","1990-Q3",105.485662099937,
"DEU","HOUSECOST","REAL","IDX2015","Q","1990-Q4",105.421666183536,
"DEU","HOUSECOST","REAL","IDX2015","Q","1991-Q1",106.76932828266,
"DEU","HOUSECOST","REAL","IDX2015","Q","1991-Q2",106.200804902189,
"DEU","HOUSECOST","REAL","IDX2015","Q","1991-Q3",105.82420273595,
"DEU","HOUSECOST","REAL","IDX2015","Q","1991-Q4",105.183050309365,
"DEU","HOUSECOST","REAL","IDX2015","Q","1992-Q1",106.590864080773,
"DEU","HOUSECOST","REAL","IDX2015","Q","1992-Q2",106.726084625833,
"DEU","HOUSECOST","REAL","IDX2015","Q","1992-Q3",107.441763762799,
"DEU","HOUSECOST","REAL","IDX2015","Q","1992-Q4",107.958948185572,
"DEU","HOUSECOST","REAL","IDX2015","Q","1993-Q1",107.254231568167,
"DEU","HOUSECOST","REAL","IDX2015","Q","1993-Q2",107.526959560563,
"DEU","HOUSECOST","REAL","IDX2015","Q","1993-Q3",108.429307045128,
"DEU","HOUSECOST","REAL","IDX2015","Q","1993-Q4",108.97198732707,
"DEU","HOUSECOST","REAL","IDX2015","Q","1994-Q1",109.00780739396,
"DEU","HOUSECOST","REAL","IDX2015","Q","1994-Q2",110.351379153578,
"DEU","HOUSECOST","REAL","IDX2015","Q","1994-Q3",110.447484137794,
"DEU","HOUSECOST","REAL","IDX2015","Q","1994-Q4",110.638744198896,
"DEU","HOUSECOST","REAL","IDX2015","Q","1995-Q1",110.829942682796,
"DEU","HOUSECOST","REAL","IDX2015","Q","1995-Q2",110.740626284156,
"DEU","HOUSECOST","REAL","IDX2015","Q","1995-Q3",110.171208395727,
"DEU","HOUSECOST","REAL","IDX2015","Q","1995-Q4",109.311767431452,
"DEU","HOUSECOST","REAL","IDX2015","Q","1996-Q1",109.159507113223,
"DEU","HOUSECOST","REAL","IDX2015","Q","1996-Q2",108.489300097549,
"DEU","HOUSECOST","REAL","IDX2015","Q","1996-Q3",107.749525023061,
"DEU","HOUSECOST","REAL","IDX2015","Q","1996-Q4",106.914687908049,
"DEU","HOUSECOST","REAL","IDX2015","Q","1997-Q1",106.057084500767,
"DEU","HOUSECOST","REAL","IDX2015","Q","1997-Q2",105.583440277734,
"DEU","HOUSECOST","REAL","IDX2015","Q","1997-Q3",104.325782385781,
"DEU","HOUSECOST","REAL","IDX2015","Q","1997-Q4",104.045596161111,
"DEU","HOUSECOST","REAL","IDX2015","Q","1998-Q1",104.343573565667,
"DEU","HOUSECOST","REAL","IDX2015","Q","1998-Q2",103.84692696274,
"DEU","HOUSECOST","REAL","IDX2015","Q","1998-Q3",103.423197150592,
"DEU","HOUSECOST","REAL","IDX2015","Q","1998-Q4",103.436304724875,
"DEU","HOUSECOST","REAL","IDX2015","Q","1999-Q1",103.4629724919,
"DEU","HOUSECOST","REAL","IDX2015","Q","1999-Q2",102.852595768087,
"DEU","HOUSECOST","REAL","IDX2015","Q","1999-Q3",102.920464439446,
"DEU","HOUSECOST","REAL","IDX2015","Q","1999-Q4",103.664147709412,
"DEU","HOUSECOST","REAL","IDX2015","Q","2000-Q1",103.208366954789,
"DEU","HOUSECOST","REAL","IDX2015","Q","2000-Q2",102.269413530179,
"DEU","HOUSECOST","REAL","IDX2015","Q","2000-Q3",102.679783733508,
"DEU","HOUSECOST","REAL","IDX2015","Q","2000-Q4",102.822010478529,
"DEU","HOUSECOST","REAL","IDX2015","Q","2001-Q1",102.075885099829,
"DEU","HOUSECOST","REAL","IDX2015","Q","2001-Q2",100.972249895053,
"DEU","HOUSECOST","REAL","IDX2015","Q","2001-Q3",100.542428077865,
"DEU","HOUSECOST","REAL","IDX2015","Q","2001-Q4",99.2360358827026,
"DEU","HOUSECOST","REAL","IDX2015","Q","2002-Q1",98.2757209708191,
"DEU","HOUSECOST","REAL","IDX2015","Q","2002-Q2",98.4424259919408,
"DEU","HOUSECOST","REAL","IDX2015","Q","2002-Q3",98.3056865140227,
"DEU","HOUSECOST","REAL","IDX2015","Q","2002-Q4",97.4906653460157,
"DEU","HOUSECOST","REAL","IDX2015","Q","2003-Q1",96.4518026202647,
"DEU","HOUSECOST","REAL","IDX2015","Q","2003-Q2",98.1265266644399,
"DEU","HOUSECOST","REAL","IDX2015","Q","2003-Q3",96.9422320901843,
"DEU","HOUSECOST","REAL","IDX2015","Q","2003-Q4",96.774986249197,
"DEU","HOUSECOST","REAL","IDX2015","Q","2004-Q1",96.5686434752484,
"DEU","HOUSECOST","REAL","IDX2015","Q","2004-Q2",94.4619774078962,
"DEU","HOUSECOST","REAL","IDX2015","Q","2004-Q3",93.6157556335391,
"DEU","HOUSECOST","REAL","IDX2015","Q","2004-Q4",93.4377207316412,
"DEU","HOUSECOST","REAL","IDX2015","Q","2005-Q1",95.7940207510142,
"DEU","HOUSECOST","REAL","IDX2015","Q","2005-Q2",93.6491564564324,
"DEU","HOUSECOST","REAL","IDX2015","Q","2005-Q3",95.449512927937,
"DEU","HOUSECOST","REAL","IDX2015","Q","2005-Q4",93.7769047632964,
"DEU","HOUSECOST","REAL","IDX2015","Q","2006-Q1",93.441139188923,
"DEU","HOUSECOST","REAL","IDX2015","Q","2006-Q2",93.1922255974437,
"DEU","HOUSECOST","REAL","IDX2015","Q","2006-Q3",92.1837131538079,
"DEU","HOUSECOST","REAL","IDX2015","Q","2006-Q4",93.5780335987169,
"DEU","HOUSECOST","REAL","IDX2015","Q","2007-Q1",88.7096005760346,
"DEU","HOUSECOST","REAL","IDX2015","Q","2007-Q2",89.7310649678473,
"DEU","HOUSECOST","REAL","IDX2015","Q","2007-Q3",89.8106414007844,
"DEU","HOUSECOST","REAL","IDX2015","Q","2007-Q4",89.4805296995838,
"DEU","HOUSECOST","REAL","IDX2015","Q","2008-Q1",90.1096681615124,
"DEU","HOUSECOST","REAL","IDX2015","Q","2008-Q2",89.2552338543183,
"DEU","HOUSECOST","REAL","IDX2015","Q","2008-Q3",87.7650732247479,
"DEU","HOUSECOST","REAL","IDX2015","Q","2008-Q4",88.4877718578389,
"DEU","HOUSECOST","REAL","IDX2015","Q","2009-Q1",89.1536118544116,
"DEU","HOUSECOST","REAL","IDX2015","Q","2009-Q2",89.2586393763072,
"DEU","HOUSECOST","REAL","IDX2015","Q","2009-Q3",89.5478145901675,
"DEU","HOUSECOST","REAL","IDX2015","Q","2009-Q4",90.3137304073283,
"DEU","HOUSECOST","REAL","IDX2015","Q","2010-Q1",89.0134109635024,
"DEU","HOUSECOST","REAL","IDX2015","Q","2010-Q2",89.1565808949794,
"DEU","HOUSECOST","REAL","IDX2015","Q","2010-Q3",89.4771413669433,
"DEU","HOUSECOST","REAL","IDX2015","Q","2010-Q4",88.4260072926892,
"DEU","HOUSECOST","REAL","IDX2015","Q","2011-Q1",90.5346927968222,
"DEU","HOUSECOST","REAL","IDX2015","Q","2011-Q2",90.3816761436373,
"DEU","HOUSECOST","REAL","IDX2015","Q","2011-Q3",90.5139894222924,
"DEU","HOUSECOST","REAL","IDX2015","Q","2011-Q4",90.6446627395618,
"DEU","HOUSECOST","REAL","IDX2015","Q","2012-Q1",91.1634198707372,
"DEU","HOUSECOST","REAL","IDX2015","Q","2012-Q2",91.4756811226669,
"DEU","HOUSECOST","REAL","IDX2015","Q","2012-Q3",92.9950169653043,
"DEU","HOUSECOST","REAL","IDX2015","Q","2012-Q4",93.7415941478438,
"DEU","HOUSECOST","REAL","IDX2015","Q","2013-Q1",93.3243033752518,
"DEU","HOUSECOST","REAL","IDX2015","Q","2013-Q2",94.2569663320548,
"DEU","HOUSECOST","REAL","IDX2015","Q","2013-Q3",94.1467815713722,
"DEU","HOUSECOST","REAL","IDX2015","Q","2013-Q4",94.0727932048355,
"DEU","HOUSECOST","REAL","IDX2015","Q","2014-Q1",94.8011378127073,
"DEU","HOUSECOST","REAL","IDX2015","Q","2014-Q2",95.957750774133,
"DEU","HOUSECOST","REAL","IDX2015","Q","2014-Q3",96.6298238563393,
"DEU","HOUSECOST","REAL","IDX2015","Q","2014-Q4",96.7156398974724,
"DEU","HOUSECOST","REAL","IDX2015","Q","2015-Q1",98.5558356273933,
"DEU","HOUSECOST","REAL","IDX2015","Q","2015-Q2",99.5009344815036,
"DEU","HOUSECOST","REAL","IDX2015","Q","2015-Q3",100.324641075432,
"DEU","HOUSECOST","REAL","IDX2015","Q","2015-Q4",101.618588815671,
"DEU","HOUSECOST","REAL","IDX2015","Q","2016-Q1",104.410222189091,
"DEU","HOUSECOST","REAL","IDX2015","Q","2016-Q2",106.034366973254,
"DEU","HOUSECOST","REAL","IDX2015","Q","2016-Q3",107.71429845162,
"DEU","HOUSECOST","REAL","IDX2015","Q","2016-Q4",108.92738875882,
"DEU","HOUSECOST","REAL","IDX2015","Q","2017-Q1",109.521223551941,
"DEU","HOUSECOST","REAL","IDX2015","Q","2017-Q2",110.679710926569,
"DEU","HOUSECOST","REAL","IDX2015","Q","2017-Q3",112.113039848403,
"DEU","HOUSECOST","REAL","IDX2015","Q","2017-Q4",114.180207986256,
"DEU","HOUSECOST","REAL","IDX2015","Q","2018-Q1",115.462241823196,
"DEU","HOUSECOST","REAL","IDX2015","Q","2018-Q2",116.503804215428,
"DEU","HOUSECOST","REAL","IDX2015","Q","2018-Q3",118.221273297104,
"DEU","HOUSECOST","REAL","IDX2015","Q","2018-Q4",119.109131782704,
"DEU","HOUSECOST","REAL","IDX2015","Q","2019-Q1",120.246755207221,
"DEU","HOUSECOST","REAL","IDX2015","Q","2019-Q2",121.632505826824,
"DEU","HOUSECOST","REAL","IDX2015","Q","2019-Q3",122.760731116533,
"DEU","HOUSECOST","REAL","IDX2015","Q","2019-Q4",125.138291352749,
"DEU","HOUSECOST","REAL","IDX2015","Q","2020-Q1",126.703790144466,
"DEU","HOUSECOST","REAL","IDX2015","Q","2020-Q2",127.566647296162,
"DEU","HOUSECOST","REAL","IDX2015","Q","2020-Q3",132.653054165975,
"GRC","HOUSECOST","REAL","IDX2015","Q","1997-Q1",79.1754051679983,
"GRC","HOUSECOST","REAL","IDX2015","Q","1997-Q2",80.4587716229615,
"GRC","HOUSECOST","REAL","IDX2015","Q","1997-Q3",83.2378927279537,
"GRC","HOUSECOST","REAL","IDX2015","Q","1997-Q4",87.4686826134556,
"GRC","HOUSECOST","REAL","IDX2015","Q","1998-Q1",92.7148338844423,
"GRC","HOUSECOST","REAL","IDX2015","Q","1998-Q2",95.8796104311821,
"GRC","HOUSECOST","REAL","IDX2015","Q","1998-Q3",97.8107294875474,
"GRC","HOUSECOST","REAL","IDX2015","Q","1998-Q4",98.5809874965064,
"GRC","HOUSECOST","REAL","IDX2015","Q","1999-Q1",97.9777309955547,
"GRC","HOUSECOST","REAL","IDX2015","Q","1999-Q2",99.2129649481083,
"GRC","HOUSECOST","REAL","IDX2015","Q","1999-Q3",100.882457650746,
"GRC","HOUSECOST","REAL","IDX2015","Q","1999-Q4",103.655569807631,
"GRC","HOUSECOST","REAL","IDX2015","Q","2000-Q1",106.245454202329,
"GRC","HOUSECOST","REAL","IDX2015","Q","2000-Q2",109.552184029789,
"GRC","HOUSECOST","REAL","IDX2015","Q","2000-Q3",111.897188263763,
"GRC","HOUSECOST","REAL","IDX2015","Q","2000-Q4",117.036394175065,
"GRC","HOUSECOST","REAL","IDX2015","Q","2001-Q1",121.682868379171,
"GRC","HOUSECOST","REAL","IDX2015","Q","2001-Q2",124.590203655194,
"GRC","HOUSECOST","REAL","IDX2015","Q","2001-Q3",124.168802235573,
"GRC","HOUSECOST","REAL","IDX2015","Q","2001-Q4",130.41528030356,
"GRC","HOUSECOST","REAL","IDX2015","Q","2002-Q1",133.874405201255,
"GRC","HOUSECOST","REAL","IDX2015","Q","2002-Q2",140.424584037832,
"GRC","HOUSECOST","REAL","IDX2015","Q","2002-Q3",141.061921077395,
"GRC","HOUSECOST","REAL","IDX2015","Q","2002-Q4",142.57317050939,
"GRC","HOUSECOST","REAL","IDX2015","Q","2003-Q1",144.452729398819,
"GRC","HOUSECOST","REAL","IDX2015","Q","2003-Q2",142.704110195834,
"GRC","HOUSECOST","REAL","IDX2015","Q","2003-Q3",143.047684677122,
"GRC","HOUSECOST","REAL","IDX2015","Q","2003-Q4",143.458714381556,
"GRC","HOUSECOST","REAL","IDX2015","Q","2004-Q1",141.107316851807,
"GRC","HOUSECOST","REAL","IDX2015","Q","2004-Q2",141.003857937404,
"GRC","HOUSECOST","REAL","IDX2015","Q","2004-Q3",142.217374784314,
"GRC","HOUSECOST","REAL","IDX2015","Q","2004-Q4",143.776588748303,
"GRC","HOUSECOST","REAL","IDX2015","Q","2005-Q1",147.268509044125,
"GRC","HOUSECOST","REAL","IDX2015","Q","2005-Q2",151.436164153517,
"GRC","HOUSECOST","REAL","IDX2015","Q","2005-Q3",154.879851198175,
"GRC","HOUSECOST","REAL","IDX2015","Q","2005-Q4",158.18530468946,
"GRC","HOUSECOST","REAL","IDX2015","Q","2006-Q1",163.34495927073,
"GRC","HOUSECOST","REAL","IDX2015","Q","2006-Q2",165.580728784939,
"GRC","HOUSECOST","REAL","IDX2015","Q","2006-Q3",168.229582448612,
"GRC","HOUSECOST","REAL","IDX2015","Q","2006-Q4",172.412718183665,
"GRC","HOUSECOST","REAL","IDX2015","Q","2007-Q1",171.282346398869,
"GRC","HOUSECOST","REAL","IDX2015","Q","2007-Q2",171.848015746024,
"GRC","HOUSECOST","REAL","IDX2015","Q","2007-Q3",172.833750552397,
"GRC","HOUSECOST","REAL","IDX2015","Q","2007-Q4",170.255788358302,
"GRC","HOUSECOST","REAL","IDX2015","Q","2008-Q1",168.240258009439,
"GRC","HOUSECOST","REAL","IDX2015","Q","2008-Q2",167.265924546758,
"GRC","HOUSECOST","REAL","IDX2015","Q","2008-Q3",166.630983694593,
"GRC","HOUSECOST","REAL","IDX2015","Q","2008-Q4",165.100402240112,
"GRC","HOUSECOST","REAL","IDX2015","Q","2009-Q1",158.098919150062,
"GRC","HOUSECOST","REAL","IDX2015","Q","2009-Q2",158.569109864169,
"GRC","HOUSECOST","REAL","IDX2015","Q","2009-Q3",157.537929443749,
"GRC","HOUSECOST","REAL","IDX2015","Q","2009-Q4",158.307411951755,
"GRC","HOUSECOST","REAL","IDX2015","Q","2010-Q1",156.12449798435,
"GRC","HOUSECOST","REAL","IDX2015","Q","2010-Q2",154.359474594485,
"GRC","HOUSECOST","REAL","IDX2015","Q","2010-Q3",149.601659055461,
"GRC","HOUSECOST","REAL","IDX2015","Q","2010-Q4",146.967896513479,
"GRC","HOUSECOST","REAL","IDX2015","Q","2011-Q1",145.468202643482,
"GRC","HOUSECOST","REAL","IDX2015","Q","2011-Q2",141.256474006138,
"GRC","HOUSECOST","REAL","IDX2015","Q","2011-Q3",137.609128618639,
"GRC","HOUSECOST","REAL","IDX2015","Q","2011-Q4",132.743823822347,
"GRC","HOUSECOST","REAL","IDX2015","Q","2012-Q1",126.255006823476,
"GRC","HOUSECOST","REAL","IDX2015","Q","2012-Q2",124.191610541227,
"GRC","HOUSECOST","REAL","IDX2015","Q","2012-Q3",119.857061551842,
"GRC","HOUSECOST","REAL","IDX2015","Q","2012-Q4",116.579114211421,
"GRC","HOUSECOST","REAL","IDX2015","Q","2013-Q1",113.656081184249,
"GRC","HOUSECOST","REAL","IDX2015","Q","2013-Q2",111.082223223813,
"GRC","HOUSECOST","REAL","IDX2015","Q","2013-Q3",109.771688380983,
"GRC","HOUSECOST","REAL","IDX2015","Q","2013-Q4",106.785540390391,
"GRC","HOUSECOST","REAL","IDX2015","Q","2014-Q1",104.890918127696,
"GRC","HOUSECOST","REAL","IDX2015","Q","2014-Q2",104.318724122993,
"GRC","HOUSECOST","REAL","IDX2015","Q","2014-Q3",103.876997411576,
"GRC","HOUSECOST","REAL","IDX2015","Q","2014-Q4",103.015533348362,
"GRC","HOUSECOST","REAL","IDX2015","Q","2015-Q1",102.587707773268,
"GRC","HOUSECOST","REAL","IDX2015","Q","2015-Q2",99.9966400287519,
"GRC","HOUSECOST","REAL","IDX2015","Q","2015-Q3",98.8164232187916,
"GRC","HOUSECOST","REAL","IDX2015","Q","2015-Q4",98.5992289791889,
"GRC","HOUSECOST","REAL","IDX2015","Q","2016-Q1",99.341837688039,
"GRC","HOUSECOST","REAL","IDX2015","Q","2016-Q2",98.7384823704821,
"GRC","HOUSECOST","REAL","IDX2015","Q","2016-Q3",97.9245551829299,
"GRC","HOUSECOST","REAL","IDX2015","Q","2016-Q4",97.8861215381584,
"GRC","HOUSECOST","REAL","IDX2015","Q","2017-Q1",96.6840162733092,
"GRC","HOUSECOST","REAL","IDX2015","Q","2017-Q2",96.9348101024649,
"GRC","HOUSECOST","REAL","IDX2015","Q","2017-Q3",96.9860961109478,
"GRC","HOUSECOST","REAL","IDX2015","Q","2017-Q4",97.2524341006184,
"GRC","HOUSECOST","REAL","IDX2015","Q","2018-Q1",97.1997293548879,
"GRC","HOUSECOST","REAL","IDX2015","Q","2018-Q2",97.9701696764018,
"GRC","HOUSECOST","REAL","IDX2015","Q","2018-Q3",99.1705627379935,
"GRC","HOUSECOST","REAL","IDX2015","Q","2018-Q4",100.712150073846,
"GRC","HOUSECOST","REAL","IDX2015","Q","2019-Q1",102.770464854713,
"GRC","HOUSECOST","REAL","IDX2015","Q","2019-Q2",105.423097680419,
"GRC","HOUSECOST","REAL","IDX2015","Q","2019-Q3",107.279390723963,
"GRC","HOUSECOST","REAL","IDX2015","Q","2019-Q4",107.801741689305,
"GRC","HOUSECOST","REAL","IDX2015","Q","2020-Q1",110.586330062246,
"GRC","HOUSECOST","REAL","IDX2015","Q","2020-Q2",111.772531043768,
"GRC","HOUSECOST","REAL","IDX2015","Q","2020-Q3",112.476972135228,
"GRC","HOUSECOST","REAL","IDX2015","Q","2020-Q4",114.037534111611,
"IRL","HOUSECOST","REAL","IDX2015","Q","1970-Q1",34.3380895645991,
"IRL","HOUSECOST","REAL","IDX2015","Q","1970-Q2",33.3397028423635,
"IRL","HOUSECOST","REAL","IDX2015","Q","1970-Q3",32.5171521663429,
"IRL","HOUSECOST","REAL","IDX2015","Q","1970-Q4",32.1740323328316,
"IRL","HOUSECOST","REAL","IDX2015","Q","1971-Q1",32.8153706714204,
"IRL","HOUSECOST","REAL","IDX2015","Q","1971-Q2",33.5762120985999,
"IRL","HOUSECOST","REAL","IDX2015","Q","1971-Q3",34.4371847687937,
"IRL","HOUSECOST","REAL","IDX2015","Q","1971-Q4",34.9488778855589,
"IRL","HOUSECOST","REAL","IDX2015","Q","1972-Q1",35.3122791402053,
"IRL","HOUSECOST","REAL","IDX2015","Q","1972-Q2",34.5589510138696,
"IRL","HOUSECOST","REAL","IDX2015","Q","1972-Q3",33.5193228607341,
"IRL","HOUSECOST","REAL","IDX2015","Q","1972-Q4",32.6186708971769,
"IRL","HOUSECOST","REAL","IDX2015","Q","1973-Q1",32.6990439294429,
"IRL","HOUSECOST","REAL","IDX2015","Q","1973-Q2",32.7502209706943,
"IRL","HOUSECOST","REAL","IDX2015","Q","1973-Q3",33.1422404717227,
"IRL","HOUSECOST","REAL","IDX2015","Q","1973-Q4",33.5811723129456,
"IRL","HOUSECOST","REAL","IDX2015","Q","1974-Q1",34.5946247370238,
"IRL","HOUSECOST","REAL","IDX2015","Q","1974-Q2",34.6237970490732,
"IRL","HOUSECOST","REAL","IDX2015","Q","1974-Q3",34.5455538945047,
"IRL","HOUSECOST","REAL","IDX2015","Q","1974-Q4",34.535128151515,
"IRL","HOUSECOST","REAL","IDX2015","Q","1975-Q1",35.5871390424688,
"IRL","HOUSECOST","REAL","IDX2015","Q","1975-Q2",35.8090658483568,
"IRL","HOUSECOST","REAL","IDX2015","Q","1975-Q3",35.9966500164643,
"IRL","HOUSECOST","REAL","IDX2015","Q","1975-Q4",35.9753113825979,
"IRL","HOUSECOST","REAL","IDX2015","Q","1976-Q1",35.6921294352433,
"IRL","HOUSECOST","REAL","IDX2015","Q","1976-Q2",34.868762542625,
"IRL","HOUSECOST","REAL","IDX2015","Q","1976-Q3",34.2225581069429,
"IRL","HOUSECOST","REAL","IDX2015","Q","1976-Q4",37.9144219876394,
"IRL","HOUSECOST","REAL","IDX2015","Q","1977-Q1",35.2123493878298,
"IRL","HOUSECOST","REAL","IDX2015","Q","1977-Q2",36.076991304316,
"IRL","HOUSECOST","REAL","IDX2015","Q","1977-Q3",37.9917354594527,
"IRL","HOUSECOST","REAL","IDX2015","Q","1977-Q4",39.8647908218134,
"IRL","HOUSECOST","REAL","IDX2015","Q","1978-Q1",43.6216381053049,
"IRL","HOUSECOST","REAL","IDX2015","Q","1978-Q2",46.7421507301029,
"IRL","HOUSECOST","REAL","IDX2015","Q","1978-Q3",48.1725938235481,
"IRL","HOUSECOST","REAL","IDX2015","Q","1978-Q4",46.2642850340627,
"IRL","HOUSECOST","REAL","IDX2015","Q","1979-Q1",47.9100085702564,
"IRL","HOUSECOST","REAL","IDX2015","Q","1979-Q2",53.3303805928912,
"IRL","HOUSECOST","REAL","IDX2015","Q","1979-Q3",49.9333479714766,
"IRL","HOUSECOST","REAL","IDX2015","Q","1979-Q4",49.7153922023992,
"IRL","HOUSECOST","REAL","IDX2015","Q","1980-Q1",49.6441291294276,
"IRL","HOUSECOST","REAL","IDX2015","Q","1980-Q2",46.4551093664254,
"IRL","HOUSECOST","REAL","IDX2015","Q","1980-Q3",46.0346637548382,
"IRL","HOUSECOST","REAL","IDX2015","Q","1980-Q4",48.1162205577337,
"IRL","HOUSECOST","REAL","IDX2015","Q","1981-Q1",48.2561786146726,
"IRL","HOUSECOST","REAL","IDX2015","Q","1981-Q2",47.9089926874366,
"IRL","HOUSECOST","REAL","IDX2015","Q","1981-Q3",50.0297437644074,
"IRL","HOUSECOST","REAL","IDX2015","Q","1981-Q4",46.5779714432432,
"IRL","HOUSECOST","REAL","IDX2015","Q","1982-Q1",46.0322556411537,
"IRL","HOUSECOST","REAL","IDX2015","Q","1982-Q2",46.5140554007575,
"IRL","HOUSECOST","REAL","IDX2015","Q","1982-Q3",43.4956743556019,
"IRL","HOUSECOST","REAL","IDX2015","Q","1982-Q4",43.9793973756232,
"IRL","HOUSECOST","REAL","IDX2015","Q","1983-Q1",42.7669169948848,
"IRL","HOUSECOST","REAL","IDX2015","Q","1983-Q2",43.4086755466164,
"IRL","HOUSECOST","REAL","IDX2015","Q","1983-Q3",45.2068837511797,
"IRL","HOUSECOST","REAL","IDX2015","Q","1983-Q4",45.9716188370662,
"IRL","HOUSECOST","REAL","IDX2015","Q","1984-Q1",45.1410903562952,
"IRL","HOUSECOST","REAL","IDX2015","Q","1984-Q2",43.4606744254006,
"IRL","HOUSECOST","REAL","IDX2015","Q","1984-Q3",42.3102452971556,
"IRL","HOUSECOST","REAL","IDX2015","Q","1984-Q4",41.5654883724318,
"IRL","HOUSECOST","REAL","IDX2015","Q","1985-Q1",41.8222303266882,
"IRL","HOUSECOST","REAL","IDX2015","Q","1985-Q2",41.5886734572756,
"IRL","HOUSECOST","REAL","IDX2015","Q","1985-Q3",41.5602801515771,
"IRL","HOUSECOST","REAL","IDX2015","Q","1985-Q4",41.1785458134102,
"IRL","HOUSECOST","REAL","IDX2015","Q","1986-Q1",40.6169405771359,
"IRL","HOUSECOST","REAL","IDX2015","Q","1986-Q2",41.765208152332,
"IRL","HOUSECOST","REAL","IDX2015","Q","1986-Q3",40.8755808552678,
"IRL","HOUSECOST","REAL","IDX2015","Q","1986-Q4",40.1300808442268,
"IRL","HOUSECOST","REAL","IDX2015","Q","1987-Q1",39.7115052497588,
"IRL","HOUSECOST","REAL","IDX2015","Q","1987-Q2",38.4468838929424,
"IRL","HOUSECOST","REAL","IDX2015","Q","1987-Q3",39.5885499463898,
"IRL","HOUSECOST","REAL","IDX2015","Q","1987-Q4",40.1810498783827,
"IRL","HOUSECOST","REAL","IDX2015","Q","1988-Q1",40.9055773214537,
"IRL","HOUSECOST","REAL","IDX2015","Q","1988-Q2",40.3827336632837,
"IRL","HOUSECOST","REAL","IDX2015","Q","1988-Q3",42.7225028177916,
"IRL","HOUSECOST","REAL","IDX2015","Q","1988-Q4",41.6688072786378,
"IRL","HOUSECOST","REAL","IDX2015","Q","1989-Q1",40.9209070950803,
"IRL","HOUSECOST","REAL","IDX2015","Q","1989-Q2",42.2973810955405,
"IRL","HOUSECOST","REAL","IDX2015","Q","1989-Q3",42.9453112581097,
"IRL","HOUSECOST","REAL","IDX2015","Q","1989-Q4",45.7837081408353,
"IRL","HOUSECOST","REAL","IDX2015","Q","1990-Q1",47.2699183004111,
"IRL","HOUSECOST","REAL","IDX2015","Q","1990-Q2",48.642997014943,
"IRL","HOUSECOST","REAL","IDX2015","Q","1990-Q3",48.4351407807935,
"IRL","HOUSECOST","REAL","IDX2015","Q","1990-Q4",47.4574923893488,
"IRL","HOUSECOST","REAL","IDX2015","Q","1991-Q1",48.1589352021383,
"IRL","HOUSECOST","REAL","IDX2015","Q","1991-Q2",47.1968417042199,
"IRL","HOUSECOST","REAL","IDX2015","Q","1991-Q3",48.0885918776408,
"IRL","HOUSECOST","REAL","IDX2015","Q","1991-Q4",48.6332138604661,
"IRL","HOUSECOST","REAL","IDX2015","Q","1992-Q1",48.0158264525163,
"IRL","HOUSECOST","REAL","IDX2015","Q","1992-Q2",47.5735551406205,
"IRL","HOUSECOST","REAL","IDX2015","Q","1992-Q3",47.1662900305671,
"IRL","HOUSECOST","REAL","IDX2015","Q","1992-Q4",47.3490485935618,
"IRL","HOUSECOST","REAL","IDX2015","Q","1993-Q1",47.3101130519499,
